region,location_name,user_name,rating,review_text,review_date,source,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Bur han,1,"Musím říct, že už bych sem nejela! Mají zde zvířata, která rozhodně nejsou zachráněna, ale pouze pro ukázku a držená na řetězu. Průvodce nám od první chvíle vysvětloval, z čeho je on placený a z jakých peněz krmí zvířata. Dost na nás tlačil, i když říkal že netlačí.
Podle mého názoru je celý koncept strašně špatně postavený. Spíše je to hra na city “adoptujte si želvu”. Zaplatíte 400k za adopci želvy a její vypuštění do moře. Pak 100k jako spropitné pro průvodce. Před výletem samozřejmě poplatek za loď a vstup do “rezervace” na ostrově.
Doufám, že jsme alespoň pomohly vypuštěným želvám, aby na tomto místě neuvízly.",2025-04-15T07:56:20.696Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Martina Pumprlova,5,"Di sini kita bisa melihat penyu langka di lindungi, di pelihara sebelum kembali di lepas liarkan. Pengunjung bisa berinteraksi langsung dg penyu dg cara memberinya makanan yang sudah di siapkan. Kita juga di jelaskan secara detail dg sangat ramah oleh petugas. Selain melihat penyu pengunjung jg bisa berfoto dg ular, burung hantu dan burung engang. Sedikit info di sini untuk bayar foto sedikit lebih mahal anggap saja untuk menyumbang kawasan konservasi ini.",2025-04-14T19:54:42.841Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Fibia22 Murti,5,,2025-04-14T05:01:44.851Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,T. Syahruddin Putra,5,"Cocok untuk liburan bareng anak2, menambah wawasan juga untuk anak2",2025-04-12T15:11:12.558Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,fachrida ulfa,5,,2025-04-12T07:59:53.387Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Wahyu Lou,1,,2025-04-12T07:06:16.477Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Jessy,5,"Deluang Sari Turtle Conservation Center: Nơi Ươm Mầm Hy Vọng Cho Đại Dương
Đặt chân đến Deluang Sari Turtle Conservation Center, bạn sẽ cảm nhận được một không gian yên bình, nơi những nỗ lực thầm lặng đang ngày đêm vun đắp hy vọng cho tương lai của loài rùa biển quý hiếm. Không ồn ào, náo nhiệt như những điểm du lịch khác, trung tâm mang đến một cái nhìn chân thực và sâu sắc về công tác bảo tồn đầy thách thức.
Chứng kiến những chú rùa con bé xíu vừa nở, những cá thể rùa trưởng thành đang được chăm sóc tỉ mỉ, bạn sẽ không khỏi xúc động trước sự kỳ diệu của thiên nhiên và ý thức được trách nhiệm của con người trong việc bảo vệ chúng. Các bể ươm sạch sẽ, thông tin giáo dục trực quan và sự nhiệt tình của đội ngũ nhân viên đã truyền tải một cách mạnh mẽ thông điệp về tầm quan trọng của việc bảo tồn rùa biển.
Deluang Sari không chỉ là nơi bảo vệ mà còn là cầu nối giữa con người và thiên nhiên. Du khách có cơ hội tìm hiểu về vòng đời, tập tính của rùa biển, những nguy cơ mà chúng đang phải đối mặt và những hành động thiết thực mà mỗi người có thể đóng góp. Rời khỏi trung tâm, trong lòng mỗi người sẽ đọng lại một sự trân trọng sâu sắc đối với đại dương và những sinh vật kỳ diệu đang sinh sống ở đó, cùng với một niềm tin vào những nỗ lực bảo tồn đầy ý nghĩa này. Đây thực sự là một điểm đến mang tính giáo dục cao và khơi gợi cảm xúc mạnh mẽ.",2025-04-10T04:37:14.923Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Trần Thị Nguyệt Mi,5,,2025-04-10T02:20:53.738Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,wahyu dwi,3,,2025-04-10T00:03:24.021Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,lee Smith Ellams,5,"Nice place to go for kids, very courteous and helpful staff.

Huge bargaining can take place.",2025-04-08T09:53:55.974Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Ketan Jain,4,Nice,2025-04-08T04:36:52.489Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,R B,5,,2025-04-08T03:20:13.888Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Nidhi Kalia,5,,2025-04-07T14:04:08.835Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Fendi Suwito,5,,2025-04-07T12:28:13.888Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Eka Putra,1,"This place doesn't exist. As we were travelling there, we were accosted by a lady at a different turtle farm, claiming to be the same place. (Take note ""farm"" not conservation centre or sanctuary). Keep in mind they will all claim to be the place that you actually want to go to.

We walked away to where it was located on the map and saw some pitiful sights of animals kept in unsuitable conditions through back alley fences along the way there.

When we got there, it wasn't even there. It's just a big bike shed. And we were once again greeted by a lady from a different farm, claiming to be this business.

Just be wary of these turtle businesses around this area. Very shady.",2025-04-07T08:23:05.857Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Lemon Leong,5,Terbaik,2025-04-06T12:49:00.564Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,ELORA CD,1,,2025-04-06T02:29:30.572Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,SHAIHEIL BHARATH,1,"Where do I being. Firstly, this place is not worth the price. We took a glass boat that only had a small portion of it as glass to feed fish and that was not exciting in the least. We were told we had to pay for the boat to get to turtle island which doesn't make sense since we can't walk there.

Secondly, Its not an island of turtles as I previously thought since it's called ""turtle island""... but when we arrived, it was a few tanks with turtles and and a small pond with alot of turtles ( i don't know how they all manage to fit in this habitat).

The other animals were a snake, an owl, a toucan, a bat and some iguanas. Their enclosures look terrible and unkept. What was unsettling was seeing how tight the snakes mouth was taped. I hate seeing animals kept in environments like this (chained, and in old, small cages).

We were told that the people that work here are volunteers but as soon as we arrived all we could hear was talk about ""donations.""

This place is not worth any price and the animals should be in better facilities. Nothing about this place impressed me.

We didn't want to go here in the first place but the lady was persistent and got upset that we wanted to leave. Eventually someone else came and dropped the price to half which should have raised my suspicion immediately.",2025-04-05T16:50:09.496Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,shivani chetty,5,"Kalian sdh smp Bali.... mampir dong ke Panangkaran penyu.... ❤️❤️❤️❤️
Ada jg binatang laennya....",2025-04-05T16:26:03.146Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Nila Sutjiono,5,,2025-04-05T09:20:33.607Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,ferry kristanto,5,Best experience ever !!! We strongly recommend to visit and adopt !,2025-04-05T06:32:56.310Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Mélissa Montocchio,5,Penangkaran penyu yg harus dilestarikan,2025-04-05T01:41:19.365Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Tan Giok Lan,1,This place is an absolute hole.  DO NOT GO!  We were told it was a sanctuary and paid a small fortune (almost AUD200!!!) For the glass bottom boat tour where were promised a variety of fish and reefs but only got a few mins of fish feeding and then zooming through.   This hole was so distressing as we have actively avoided exploitative animal attractions and i feel so silly and wish I'd read the reviews first instead of being pressured in.  The turtles were sad but nothing could have prepared me for the birds chained up in dirty cages.  Awful place.  And then to top it off the staff are so pushy for tips.  Please do not visit!,2025-04-04T01:12:38.658Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Ashley Jones,5,"Salah satu spot wisata di area tanjung benoa.
Cukup dengan menggunakan boat dan kita dapat melihat penangkaran penyu.
Kita dapat juga memberi makan penyu dan melihat satwa lain.",2025-04-02T23:54:29.709Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Rudy Gunawan,5,"Absolutely amazing experience. Highlight of our week long trip by far. Highly recommend doing when coming to Bali, have never had a more entertaining afternoon. We got to feed the turtles in the ponds (50 plus of them). Photos with John the owl, plus a toucan you can feed. Definitely a must",2025-04-02T02:34:42.557Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Spin Dogg,1,Terrible place I’ve ever visited in my entire life. The poor parrots and other birds were chained up in a cage on a wood plank. The turtles water was disgusting and it was really depressing to see the animals. This place has no humanity. I wish I checked the reviews for this place and I would’ve never come. I would give it negative stars if I could . Don’t even think about visiting this place ever.,2025-03-29T07:39:10.140Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Nancy Gulati,5,,2025-03-28T06:26:14.587Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Hendry Chang,1,,2025-03-27T12:51:55.654Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Alex Wigmore,3,,2025-03-25T10:22:38.722Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Amanjot Singh,3,,2025-03-23T12:00:55.264Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,C J,1,"0 stara for sure. The animals are not rescues, clearly abused n caged. They asked for more money for tip, rush us to take photos, asked for 150k for 1 photo n 2 million rp for adopting n releasing a turtle.

Dodgy, do not go. I even scolded the lady for talking bad about us when we didnt want to tip- i speak bahasa.
This place should be shut down",2025-03-20T11:24:53.056Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Stephanie Tan,5,Satwa lengkap namun akses masuk yg sulit lewat darat,2025-03-20T05:58:55.643Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Roy Sinaga,5,,2025-03-16T07:29:57.356Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,J P,1,If you care about animals do not come here. All the animals are depressed / traumatised from the living conditions. They advertise as a conservation but rly it is a prison. They let you into the cages to pet the animals and they all flinch / look away because they clearly hate it. Then no soap at the tap when you go to wash your hands. We left feeling so genuinely sad.,2025-03-14T12:50:19.385Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Andy Garvey,4,,2025-03-13T10:10:42.622Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,herman tao,5,"Penangkaran penyu di pulau penyu tanjung benoa, aneka ragam jenis penyu. Ada penyu albino juga. Selain penyu ada ular, biawak, burung rangkong. Untuk kesini naik boat dari pantai benoa kurang lebih 15 mwnit",2025-03-10T07:19:21.914Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Hery Setiyawan,2,"Het is mooi dat ze jaarlijks duizenden schildpadden in de natuur vrijlaten die anders nooit geboren zouden zijn. Dat draagt zeker bij aan het behoud van de soort. Maar helaas lijkt geld hier de grootste drijfveer te zijn. Voor €20 kun je zelf een schildpad adopteren en vrijlaten, maar in werkelijkheid zitten deze baby’s gewoon in een waterbak te wachten tot ze verkocht worden. Het voelt meer als een commerciële attractie dan een echt natuurbeschermingsproject. Daarom geef ik twee sterren.",2025-03-09T22:47:31.779Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Vincent Duiverman,1,"Awful . Total Rip off. Turtles in crowded dirty pools. Constantly asking for us to get pictures taken with other poor animals including Tucon, snake, bats etc. So called volunteers stating they relied on tips!
Do Not Go",2025-03-08T05:55:20.853Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Gill O' Callaghan,5,Wonderful place to visit,2025-03-01T17:22:00.073Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,BHAWESH ANAND,5,,2025-03-01T17:19:35.870Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Aurel Levia Lovdest,5,Bagus satang harus pakai kapal,2025-03-01T01:02:18.768Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Widyanti Wisniasiarti,3,,2025-02-27T11:31:02.717Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Tammy,1,,2025-02-26T22:46:11.580Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,mawasorangutan,1,A bird was chained to his perch. Don’t  go here. It’s corrupt. It’s not authentic.,2025-02-25T12:08:33.261Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Marise Thomson,5,,2025-02-24T10:31:30.500Z,Google Maps,
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Ardhio Akbar Fauzan,5,"Tiket ke pulau penyu 80rb satu orang, satu perahu bisa memuat 10 orang, tempatnya nyaman, adem, dan sepi, banyak hewan hewan disini",2025-02-23T19:00:47.579Z,Google Maps,
